text,anger,fear,joy,love,sadness,surprise,thankfulness,disgust,guilt
We asked our community what they were for See what our users had to say,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
is #STRONGER than food thought,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Man some of these five finger death punches music videos are strong proving points #provingpoints,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Life is different in black #me self ie #selfie #birthday a www #awww #white #black #have #fun,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
friends So much more meaningful in my life than the yll ever know #blessed grateful for you #gratefulforyou happy life #happylife,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
family #venedig #throwback #christian #stepdad #mom #bro #me on thr boat #onthrboat booter l fahren #booterlfahren weekend trip #weekendtrip,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
seriously #seriously #britneyspears #britney #stressed #bald #failure #depressed #hiding #wahhhh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LessJayy God know he has been looking out for me ! #Blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Got to visit my boys tonight in #bristol three amigos #threeamigos #buds old times #oldtimes visit bristol baby #bristolbaby,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I was truely blessed with some pretty amazing friends !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CaamilleS ever u thing it say @user #sea,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
I love the end of this poem love you you insta quote #instaquote,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
For the victim is an event For the culprit surprise is a process,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
You prepare a table before me in the presence of my enemies,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My brother surprised me Oh and tattoo Jake! so happy #sohappy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Glad to breathe again today !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thanks to everyone who came to the potluck brought food or helped clean It was great to share celebrate all of our cultures !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thankful for sweat pants a warm apartment and a snuggly cat Sometimes the little things are enough #content,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A week from tomorrow Thanksgiving I will be waking up HERE #excited so ready #SOready vacation #vacation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My welcome home surprise models home cooked breakfast #homecookedbreakfast home cooked breakfast models #homecookedbreakfastmodels,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How to let go when having a of falling in,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Drunk Driver Charged in Crash Leaving Dead Confirmed as Illegal Alien secure the borders #SecureTheBorders t cot #tcot,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Feels so weird not talking to you Wish you d say something hurts alot #hurtsalot missing you #missingyou,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TotalTrafficPHX Accident in on Grand Ave south of Reems Rd phx traffic #PHXtraffic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Who is ready for a new JTR video this afternoon ? Stay tuned at pm for JTR at Night for Life Episode,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Another great #art happy lion tweet #HappyLionTweet #scissor #drawing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Just died and came back to life,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#Life is based on decisions #decisions #Never ever take them when you re extremely or per don per don #PerdonPerdon the struggle #TheStruggle cat ars is #Catarsis,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FUCk someone stole my nose ring and now I am nose ring less and so mad #mad nose ring #nosering #rip,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"'RT @user Asians ARE NOT a virus , Hispanics ARE NOT illegal , Black people ARE NOT threats , Muslims ARE NOT terrorists , &amp; Nativ…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoxFoxx Its today its today ! @user and tonic #asian #inspired #popup food is the variety to life #foodisthevarietytolife food love #foodlove,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I missed you too much,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Each day I am so thankful that I have you in my life If I didnt I would be absolutely lost,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Scaffolding con personas a trap ad as at World Trade Center,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Im a very lucky guy! #fiancee jan ya #janya #bombay #family #wedding #smiles #wine later gram #latergram,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
These #Family #Time #Nephew #Niece pic of the day #PicoftheDay #Uncle photo of the day #PhotoOfTheDay nice #Nice,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lmao ppl didnt read what they voted for,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid mel yea ahh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Day midnight jsp weekly series #jspweeklyseries photo challenge #photochallenge #birthday #friends,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
#see All The Products You are in for a #Pleasant !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#adorable #art #cafe #painting #bicycle #laughter #boys piazza leopoldo #PiazzaLeopoldo florence #Florence,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Join in on the fun! what are you for ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
to live in CA where fresh fruit is practically always in season on sale even and,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Here goes nothing ! years,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#november #pspice # #blessed # #,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Im sure for the people who has made me #stronger #ThankYou,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
safe to say this cheered me up,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ull Get chok d Up ovr Garth brooks s mid show Serenade #strength #Teresa #WireImage,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Winning starts with beginning @user quotes to live by #quotestoliveby life quote #lifequote,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A special night for a very special girl ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user i am lucky because #iamluckybecause God for gives me each and every day with out a second thought amazing grace #amazinggrace only through him #onlythroughhim,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
you ll leave this #Thanksgiving with a course dinner at #Greystone in the gaslamp quarter of sandiego ! #SanDiego!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user #Luke #is #a cutie patootie #cutiepatootie #but #now #more #people #know #about #them #Im #but #at #the #same #time,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Officially a CPA I can t believe where all the hard work has gotten me What a great day,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#anniversary #gift #roses #bouquet #present #red #white #green #winered,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Im glad I dont take you for granted I realise people like you dont come often nor easy #grateful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
this is what my morning looks like ? i love my coworkers #iLoveMyCoworkers #ThankYou balloons #Balloons,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Let yourself be #seduced and your beloved one with a #romantic stay romantic Getaway in #Granada includes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
re hat seben tar bersama #kitkat #rest #friday #home #today #life vs co cam #vscocam t how back #thowback,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
This has been such a good week for me,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nobody appreciates deliverance like those who have nearly been destroyed BethMooreLPM rise above #riseabove,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Guns dont bake cakes PEOPLE bake cakes #facts winstanley #president BarackObama JoeBiden #politics #alone save me from myself #savemefrommyself,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user hawwseriouslypr abi to story start hui thidevga romance to banta ha,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
And after you you #uncork #enjoy sutter home #sutterhome #balling,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"'RT @user The symbolism of a billionaire-owned, for-profit space company launching astronauts high above the heads of thousands of pe…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Im on the ! years #wine #moscato #strawberries #bath #xo on the moon #onthemoon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ver jaren is leuk! #unexpected twenty eight years old #twentyeightyearsold halloween colors #halloweencolors,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
JoyceMeyer what s one mistake you ve made that you re having a hard time getting over ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Been so long since i texted someone my text tone actually scared me,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fall #Printable A Day In candi land,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I hope small nice things happen to u all day,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I know God is working so I smile Even though I been in it for a while I smile,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bought my boo tickets to go see the Randy Rogers band ! he deserves it #hedeservesit @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
there s not enough surprise in our lives anymore so much of our lives is pre planned micro managed from article in news I read,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
What I would do to touch the hair of @user adoption,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yung mga moments na wlm as a sabi mong thanks God! Blessings come in any for m from smallest to greatest #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'@Victoria_NGR @user @user @user @user @user @user @user @user https://t.co/3t11jyhRXd',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'I hope Sir Jeremy is wrong in this: he is very well qualified to make this judgement. Time will no doubt be the arb… https://t.co/RmxJUTW2FL',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASMAutoUpholst asm auto upholstery #asmautoupholstery misfit garage #MisfitGarage,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Disneyland #Paris for new #campaign google alerts #GoogleAlerts,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Giving thanks today Even when Im tired giving thanks Ann voska mp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
read the House Of Sins Chapter New begining watt pad #wattpad #horror #thriller #mystery #scared COMMENTRATE xo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
And HTC dot view #Dotview case celebrates #Halloween nice #Boo #Tech @user gadgets,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
insta like #instalike web stag ram #webstagram i phone only #iphoneonly insta good #instagood pic of the day #picoftheday #hmo in stalovely #instalovely,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
@user not #clueless in Niagara County but and #sympathetic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A lovely and an all time favourite #flowers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WUT? #WTF by hips trak phh ho to #phhhoto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Have you thought about your blessings today ? What are you for ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
This tho what im talking about #whatimtalkingabout #perfect #perfection love it it the best #thebest the one #theone union j #unionj #lw via @user,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Be happy even through though times :) #life #laugh spread love #SpreadLOVE,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
I learned today that I was awarded a scholarship !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bonfire night #Fireworks he makes me so happy #HeMakesMeSoHappy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
@user and i in pregame mode engagement party #engagementparty #halloween,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Thank you ! lynsey sidney #baby #boy #flowers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
YOU are my sunshine #My #handsome #blessed #kids #blessings great day #GreatDay ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#life #blessed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Let us replace with and #prejudice with acceptance #acceptance Were all the same we choose to separate ourselves stop racism #stopracism,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
happy weekend #happyweekend ? #thursday #cute #puppy #pug #animals #fun #friends #family #grateful #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Breaking news Americans freed by North Korea back on US soil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#quotes not as #notas audrey hepburn #audreyhepburn #goodnight insta day #instaday insta pic #instapic,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
I really am such a good girlfriend lol jk #tamales #yummy holiday spirit #holidayspirit #yummy love you #loveyou,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
my team really pulled it together during our last games tonight,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Some very nice older man just paid for my egg rolls good day #goodday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Surprise package and encouragement letter from my lady oh how blessed I am! week made #weekmade sheknows me well #sheknowsmewell,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user So excited to go out for dinner tonight for @user birthday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"'RT @user THIS WAS A TRAP:Lori called curfew, while cops trapped innocent ppl downtown by closing off the streets, lifting up all…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Im just Happy to be home doing what I love the most #Music #Blessed thank god #ThankGod,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user They say good things happens unexpectedly but Ill just call it a blessing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Happy Birthday Ate Shiela we Love you much h hoss,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
As I look back Ive pretty much upgraded everything in my life more upgrades coming soon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Getting super EXCITED for our move into our brand new home ! Time to keep packing boxes #moving new home #newhome its ours #itsours #blessed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SIJIMUSIC Yet another day to run be seen heard and love d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user card one Can you please help spread the news @user racing women in power #WomenInPower #helpful #Duchenne,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#firetruck #remains work d trade center #workdtradecenter #newyork #nyc #downtown newyork city #newyorkcity never forget #neverforget,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Happy Holly days #xmas #hollyday #christ #model,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Got my pictures back and I fell in love with them all over again !! Im so blessed to have such a beautiful and healthy family !! ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thank god Im a strong woman an independent woman I know what I want in life and Ill go for it #quite,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Is Hope lost ? too early to conclude #TooEarlyToConclude #LAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I feel good about tonight basketball try outs hopefully Ill make it !!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
is this happiness ? #isthishappiness? lana del rey #LanaDelRey #Lana #me #smile #beauty #ugly #worse #song #quotes #quote by dib by x,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
I want a and a #vita but I have no money to buy the m So many #games I want to play,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
read the House Of Sins Chapter New begining watt pad #wattpad #horror #thriller #mystery #scared COMMENTRATE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
So there s like red in my hair ? byebye blondie #byebyeblondie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Community is the most wonderful thing especially if you got a good one,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Heading out wishing for a better day ?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ughh all I want to do is go home and lay in bed but tttt work and family come first,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
coach really making me think in real talk this morning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
So much yummy food from my co workers @user bir thanksgiving #birthanksgiving go team #goteam chiropractors #chiropractors,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TurakeySH MTNNG yello eleven #YelloEleven #Monday win a tablet #WinAtablet what is yellow eleven ? #YellowEleven? Does yellow care got another name ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
surprise ! Happy Belated Birthday Yashs I love both of you #birthday #family love,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Surround yourself with people who make you happy and a better you,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
morning run #morningrun #view run chat #runchat #Sebastopol #norcal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Anil Kumar you made my day! Thank you so much for the #sweetest ever ! post,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
If u you are not made perfect in Read JOHN KJV @user duplantis jonathan hulton planet shakers #PlanetShakers #Hillsong brian houston #BrianHouston,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
the hubs his surprises :) date night #datenight alton brown #altonbrown good eats #goodeats,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Though she z a int d only gurl on planet eveRy buddy have dier lives live,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Finally made it back to my beach for sunset tonight w @user @user #ocean namaste #namaste,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Donald Trump called Mexicans “rapists” &amp; “killers”. He called the corona virus the “chinese virus”. He called black people “…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
in k? #tbt #throwback #tattoo #ink insta good #instagood insta mood #instamood #amazing #rose #black #white hours,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gods Word NEVER fails ! #his #promises #are #faithful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Seriously what is up with today ? Like could it get any better !!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Happy wednesday !! Love you !! ? #anniversary,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
again ^_^ insta mag android #InstaMagAndroid #world #woman my face #myface #myself #me is eng #iseng #face #edit,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
God always puts me in the most perfect positions !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Opened up the fridge to this bad boy Birthday breakfast ! #cheesecake #chocolate beer money #beermoney,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#thanks be to God! everyone pray #everyonepray,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Just paid for some boys laundry ur welcome #urwelcome good deed of the day #gooddeedoftheday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Serenade va cay #vacay whites and #whitesand #beach #babe #sea #clean #island #happiness getaway #getaway,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
video Drove kms to surprise my Mom on her birthday birthday surprise #birthdaysurprise #birthday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Found this in my card !! Best boy f #Berlin #Christmastime,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Want to meet your neighbors ? Go Reverse trick ortreating You give them candy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Probably got the best sister ever love my present #olaf #favorite #quote #Frozen FreyaMx ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FrancisShanahan Congrats to the team at and amazon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AjaxBoxingClub Women in boxing bootcamp #BoxingBootcamp had an intense workout last night coaches showed up get fit #GetFit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
and on that not e happy hump day! #blessed #humpday be grateful #begrateful lets go #letsgo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
so blessed to have the friends I have in my life right now,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
This makes it all worth it,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stay alert ! A biggest ahead !how to participate in the event,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Too Much To Live For To stop work hard #WorkHard play hard #PlayHard grind in #Grindin #PaperChase i love my life #ILoveMyLife,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
never sleeps surprise Some People Dont Like Me #lifestyle #persecution #politics,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Very but I completely #understand living dolls #LivingDolls,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#raindrops or teardrops ? #teardrops? ? #rain #bittersweet #primaopoismetterà,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
year super junior #SuperJunior This is from all of us everlasting friends #EverLastingFriends philippines #Philippines,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Happy Halloween everyone ! Be safe and as always rage happy halloween Halloween #halloween #skull,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user chat that s a nice !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Me and @user gave Nathan a makeover ! so cute #socute #oops,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
photo He rarely buys me flowers but when he does they are always beautiful ? white blue rose #whitebluerose,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Just remembered that me and @user nicole are going to see Ben Howard in january,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
